Energy, keV;Wavelength, A;Delta;Beta;Total linear attenuation coeff mu, 1/um;Linear attenuation coefficient (photoelectric part), 1/um;Linear attenuation coefficient (Compton scattering part), 1/um;Linear attenuation coefficient (Rayleigh scattering part), 1/um;"Beta"" = Lambda*Mu/(4*pi)";pi-shift length, micron;Indexes ratio Delta/(2*pi*Beta);Indexes ratio Beta/Delta;Critical angle for total external reflection (2*Delta)^(1/2), rad;Brewster angle, rad;Effective aperture of parabolic profile with focus distance F=1 m, micron;Zone plate 1-st order efficiency
12.26;1.01;0;0;0;0;0;0;0;22.35;1080.22;0;0;0.79;597.25;0.41
12.27;1.01;0;0;0;0;0;0;0;22.36;1082.22;0;0;0.79;597.21;0.41
12.28;1.01;0;0;0;0;0;0;0;22.38;1084.22;0;0;0.79;597.18;0.41
12.29;1.01;0;0;0;0;0;0;0;22.4;1086.23;0;0;0.79;597.14;0.41
12.3;1.01;0;0;0;0;0;0;0;22.42;1088.24;0;0;0.79;597.11;0.41
12.31;1.01;0;0;0;0;0;0;0;22.44;1090.27;0;0;0.79;597.08;0.41
12.32;1.01;0;0;0;0;0;0;0;22.45;1092.3;0;0;0.79;597.04;0.41
12.33;1.01;0;0;0;0;0;0;0;22.47;1094.34;0;0;0.79;597.01;0.41
12.34;1;0;0;0;0;0;0;0;22.49;1096.38;0;0;0.79;596.98;0.41
12.35;1;0;0;0;0;0;0;0;22.51;1098.43;0;0;0.79;596.95;0.41
12.36;1;0;0;0;0;0;0;0;22.53;1100.5;0;0;0.79;596.91;0.41
12.37;1;0;0;0;0;0;0;0;22.55;1102.57;0;0;0.79;596.88;0.41
12.38;1;0;0;0;0;0;0;0;22.56;1104.64;0;0;0.79;596.85;0.41
12.39;1;0;0;0;0;0;0;0;22.58;1106.73;0;0;0.79;596.82;0.41
12.4;1;0;0;0;0;0;0;0;22.6;1108.82;0;0;0.79;596.79;0.41
12.41;1;0;0;0;0;0;0;0;22.62;1110.92;0;0;0.79;596.76;0.41
12.42;1;0;0;0;0;0;0;0;22.64;1112.95;0;0;0.79;596.72;0.41
12.43;1;0;0;0;0;0;0;0;22.66;1114.96;0;0;0.79;596.67;0.41
12.44;1;0;0;0;0;0;0;0;22.67;1116.97;0;0;0.79;596.63;0.41
12.45;1;0;0;0;0;0;0;0;22.69;1118.99;0;0;0.79;596.59;0.41
12.46;1;0;0;0;0;0;0;0;22.71;1121.02;0;0;0.79;596.54;0.41
12.47;0.99;0;0;0;0;0;0;0;22.73;1123.06;0;0;0.79;596.5;0.41
12.48;0.99;0;0;0;0;0;0;0;22.75;1125.1;0;0;0.79;596.46;0.41
12.49;0.99;0;0;0;0;0;0;0;22.76;1127.16;0;0;0.79;596.41;0.41
12.5;0.99;0;0;0;0;0;0;0;22.78;1129.21;0;0;0.79;596.37;0.41
12.51;0.99;0;0;0;0;0;0;0;22.8;1131.28;0;0;0.79;596.33;0.41
12.52;0.99;0;0;0;0;0;0;0;22.82;1133.36;0;0;0.79;596.29;0.41
12.53;0.99;0;0;0;0;0;0;0;22.84;1135.44;0;0;0.79;596.25;0.41
12.54;0.99;0;0;0;0;0;0;0;22.86;1137.53;0;0;0.79;596.21;0.41
12.55;0.99;0;0;0;0;0;0;0;22.87;1139.62;0;0;0.79;596.17;0.41
12.56;0.99;0;0;0;0;0;0;0;22.89;1141.73;0;0;0.79;596.13;0.41
12.57;0.99;0;0;0;0;0;0;0;22.91;1143.84;0;0;0.79;596.09;0.41
12.58;0.99;0;0;0;0;0;0;0;22.93;1145.96;0;0;0.79;596.05;0.41
12.59;0.98;0;0;0;0;0;0;0;22.95;1148.09;0;0;0.79;596.01;0.41
12.6;0.98;0;0;0;0;0;0;0;22.97;1150.23;0;0;0.79;595.97;0.41
12.61;0.98;0;0;0;0;0;0;0;22.98;1152.37;0;0;0.79;595.93;0.41
12.62;0.98;0;0;0;0;0;0;0;23;1154.45;0;0;0.79;595.88;0.41
12.63;0.98;0;0;0;0;0;0;0;23.02;1156.5;0;0;0.79;595.83;0.41
12.64;0.98;0;0;0;0;0;0;0;23.04;1158.56;0;0;0.79;595.78;0.41
12.65;0.98;0;0;0;0;0;0;0;23.06;1160.63;0;0;0.79;595.73;0.41
12.66;0.98;0;0;0;0;0;0;0;23.07;1162.7;0;0;0.79;595.68;0.41
12.67;0.98;0;0;0;0;0;0;0;23.09;1164.78;0;0;0.79;595.63;0.41
12.68;0.98;0;0;0;0;0;0;0;23.11;1166.87;0;0;0.79;595.58;0.41
12.69;0.98;0;0;0;0;0;0;0;23.13;1168.96;0;0;0.79;595.53;0.41
12.7;0.98;0;0;0;0;0;0;0;23.15;1171.07;0;0;0.79;595.48;0.41
12.71;0.98;0;0;0;0;0;0;0;23.17;1173.18;0;0;0.79;595.43;0.41
12.72;0.97;0;0;0;0;0;0;0;23.18;1175.29;0;0;0.79;595.38;0.41
12.73;0.97;0;0;0;0;0;0;0;23.2;1177.42;0;0;0.79;595.33;0.41
12.74;0.97;0;0;0;0;0;0;0;23.22;1179.55;0;0;0.79;595.28;0.41
12.75;0.97;0;0;0;0;0;0;0;23.24;1181.69;0;0;0.79;595.23;0.41
12.76;0.97;0;0;0;0;0;0;0;23.26;1183.84;0;0;0.79;595.18;0.41
12.77;0.97;0;0;0;0;0;0;0;23.28;1186;0;0;0.79;595.13;0.41
12.78;0.97;0;0;0;0;0;0;0;23.29;1188.16;0;0;0.79;595.09;0.41
12.79;0.97;0;0;0;0;0;0;0;23.31;1190.33;0;0;0.79;595.04;0.41
12.8;0.97;0;0;0;0;0;0;0;23.33;1192.51;0;0;0.79;594.99;0.41
12.81;0.97;0;0;0;0;0;0;0;23.35;1194.7;0;0;0.79;594.95;0.41
12.82;0.97;0;0;0;0;0;0;0;23.37;1196.87;0;0;0.79;594.9;0.41
12.83;0.97;0;0;0;0;0;0;0;23.38;1198.96;0;0;0.79;594.84;0.41
12.84;0.97;0;0;0;0;0;0;0;23.4;1201.06;0;0;0.79;594.78;0.41
12.85;0.96;0;0;0;0;0;0;0;23.42;1203.17;0;0;0.79;594.72;0.41
12.86;0.96;0;0;0;0;0;0;0;23.44;1205.28;0;0;0.79;594.66;0.41
12.87;0.96;0;0;0;0;0;0;0;23.46;1207.4;0;0;0.79;594.6;0.41
12.88;0.96;0;0;0;0;0;0;0;23.48;1209.53;0;0;0.79;594.54;0.41
12.89;0.96;0;0;0;0;0;0;0;23.49;1211.67;0;0;0.79;594.48;0.41
12.9;0.96;0;0;0;0;0;0;0;23.51;1213.81;0;0;0.79;594.43;0.41
12.91;0.96;0;0;0;0;0;0;0;23.53;1215.96;0;0;0.79;594.37;0.41
12.92;0.96;0;0;0;0;0;0;0;23.55;1218.12;0;0;0.79;594.31;0.41
12.93;0.96;0;0;0;0;0;0;0;23.57;1220.28;0;0;0.79;594.25;0.41
12.94;0.96;0;0;0;0;0;0;0;23.59;1222.46;0;0;0.79;594.2;0.41
12.95;0.96;0;0;0;0;0;0;0;23.6;1224.64;0;0;0.79;594.14;0.41
12.96;0.96;0;0;0;0;0;0;0;23.62;1226.83;0;0;0.79;594.09;0.41
12.97;0.96;0;0;0;0;0;0;0;23.64;1229.03;0;0;0.79;594.03;0.41
12.98;0.96;0;0;0;0;0;0;0;23.66;1231.23;0;0;0.79;593.97;0.41
12.99;0.95;0;0;0;0;0;0;0;23.68;1233.44;0;0;0.79;593.92;0.41
13;0.95;0;0;0;0;0;0;0;23.7;1235.67;0;0;0.79;593.86;0.41
13.01;0.95;0;0;0;0;0;0;0;23.71;1237.9;0;0;0.79;593.81;0.41
13.02;0.95;0;0;0;0;0;0;0;23.73;1240.13;0;0;0.79;593.76;0.41
13.03;0.95;0;0;0;0;0;0;0;23.75;1242.32;0;0;0.79;593.69;0.41
13.04;0.95;0;0;0;0;0;0;0;23.77;1244.46;0;0;0.79;593.63;0.41
13.05;0.95;0;0;0;0;0;0;0;23.79;1246.61;0;0;0.79;593.56;0.41
13.06;0.95;0;0;0;0;0;0;0;23.8;1248.76;0;0;0.79;593.5;0.41
13.07;0.95;0;0;0;0;0;0;0;23.82;1250.92;0;0;0.79;593.43;0.41
13.08;0.95;0;0;0;0;0;0;0;23.84;1253.09;0;0;0.79;593.36;0.41
13.09;0.95;0;0;0;0;0;0;0;23.86;1255.27;0;0;0.79;593.3;0.41
13.1;0.95;0;0;0;0;0;0;0;23.88;1257.46;0;0;0.79;593.23;0.41
13.11;0.95;0;0;0;0;0;0;0;23.9;1259.65;0;0;0.79;593.17;0.41
13.12;0.95;0;0;0;0;0;0;0;23.91;1261.85;0;0;0.79;593.1;0.41
13.13;0.94;0;0;0;0;0;0;0;23.93;1264.06;0;0;0.79;593.04;0.41
13.14;0.94;0;0;0;0;0;0;0;23.95;1266.27;0;0;0.79;592.98;0.41
13.15;0.94;0;0;0;0;0;0;0;23.97;1268.49;0;0;0.79;592.91;0.41
13.16;0.94;0;0;0;0;0;0;0;23.99;1270.73;0;0;0.79;592.85;0.41
13.17;0.94;0;0;0;0;0;0;0;24.01;1272.96;0;0;0.79;592.79;0.41
13.18;0.94;0;0;0;0;0;0;0;24.02;1275.21;0;0;0.79;592.72;0.41
13.19;0.94;0;0;0;0;0;0;0;24.04;1277.47;0;0;0.79;592.66;0.41
13.2;0.94;0;0;0;0;0;0;0;24.06;1279.73;0;0;0.79;592.6;0.41
13.21;0.94;0;0;0;0;0;0;0;24.08;1282;0;0;0.79;592.53;0.41
13.22;0.94;0;0;0;0;0;0;0;24.1;1284.28;0;0;0.79;592.47;0.41
13.23;0.94;0;0;0;0;0;0;0;24.11;1286.57;0;0;0.79;592.41;0.41
13.24;0.94;0;0;0;0;0;0;0;24.13;1288.81;0;0;0.79;592.34;0.41
13.25;0.94;0;0;0;0;0;0;0;24.15;1290.99;0;0;0.79;592.27;0.41
13.26;0.94;0;0;0;0;0;0;0;24.17;1293.19;0;0;0.79;592.2;0.41
13.27;0.93;0;0;0;0;0;0;0;24.19;1295.39;0;0;0.79;592.12;0.41
13.28;0.93;0;0;0;0;0;0;0;24.21;1297.59;0;0;0.79;592.05;0.41
13.29;0.93;0;0;0;0;0;0;0;24.22;1299.81;0;0;0.79;591.98;0.41
13.3;0.93;0;0;0;0;0;0;0;24.24;1302.03;0;0;0.79;591.91;0.41
13.31;0.93;0;0;0;0;0;0;0;24.26;1304.26;0;0;0.79;591.83;0.41
13.32;0.93;0;0;0;0;0;0;0;24.28;1306.5;0;0;0.79;591.76;0.41
13.33;0.93;0;0;0;0;0;0;0;24.3;1308.74;0;0;0.79;591.69;0.41
13.34;0.93;0;0;0;0;0;0;0;24.32;1311;0;0;0.79;591.62;0.41
13.35;0.93;0;0;0;0;0;0;0;24.33;1313.26;0;0;0.79;591.55;0.41
13.36;0.93;0;0;0;0;0;0;0;24.35;1315.53;0;0;0.79;591.48;0.41
13.37;0.93;0;0;0;0;0;0;0;24.37;1317.8;0;0;0.79;591.41;0.41
13.38;0.93;0;0;0;0;0;0;0;24.39;1320.09;0;0;0.79;591.33;0.41
13.39;0.93;0;0;0;0;0;0;0;24.41;1322.38;0;0;0.79;591.26;0.41
13.4;0.93;0;0;0;0;0;0;0;24.42;1324.68;0;0;0.79;591.19;0.41
13.41;0.92;0;0;0;0;0;0;0;24.44;1326.99;0;0;0.79;591.12;0.41
13.42;0.92;0;0;0;0;0;0;0;24.46;1329.3;0;0;0.79;591.06;0.41
13.43;0.92;0;0;0;0;0;0;0;24.48;1331.63;0;0;0.79;590.99;0.41
13.44;0.92;0;0;0;0;0;0;0;24.5;1333.96;0;0;0.79;590.92;0.41
13.45;0.92;0;0;0;0;0;0;0;24.52;1336.3;0;0;0.79;590.85;0.41
13.46;0.92;0;0;0;0;0;0;0;24.53;1338.53;0;0;0.79;590.77;0.41
13.47;0.92;0;0;0;0;0;0;0;24.55;1340.77;0;0;0.79;590.69;0.41
13.48;0.92;0;0;0;0;0;0;0;24.57;1343.01;0;0;0.79;590.61;0.41
13.49;0.92;0;0;0;0;0;0;0;24.59;1345.26;0;0;0.79;590.53;0.41
13.5;0.92;0;0;0;0;0;0;0;24.61;1347.52;0;0;0.79;590.45;0.41
13.51;0.92;0;0;0;0;0;0;0;24.63;1349.79;0;0;0.79;590.37;0.41
13.52;0.92;0;0;0;0;0;0;0;24.64;1352.07;0;0;0.79;590.29;0.41
13.53;0.92;0;0;0;0;0;0;0;24.66;1354.35;0;0;0.79;590.21;0.41
13.54;0.92;0;0;0;0;0;0;0;24.68;1356.64;0;0;0.79;590.13;0.41
13.55;0.92;0;0;0;0;0;0;0;24.7;1358.94;0;0;0.79;590.05;0.41
13.56;0.91;0;0;0;0;0;0;0;24.72;1361.25;0;0;0.79;589.98;0.41
13.57;0.91;0;0;0;0;0;0;0;24.73;1363.56;0;0;0.79;589.9;0.41
13.58;0.91;0;0;0;0;0;0;0;24.75;1365.88;0;0;0.79;589.82;0.41
13.59;0.91;0;0;0;0;0;0;0;24.77;1368.22;0;0;0.79;589.74;0.41
13.6;0.91;0;0;0;0;0;0;0;24.79;1370.55;0;0;0.79;589.67;0.41
13.61;0.91;0;0;0;0;0;0;0;24.81;1372.9;0;0;0.79;589.59;0.41
13.62;0.91;0;0;0;0;0;0;0;24.83;1375.25;0;0;0.79;589.51;0.41
13.63;0.91;0;0;0;0;0;0;0;24.84;1377.62;0;0;0.79;589.44;0.41
13.64;0.91;0;0;0;0;0;0;0;24.86;1379.99;0;0;0.79;589.36;0.41
13.65;0.91;0;0;0;0;0;0;0;24.88;1382.37;0;0;0.79;589.29;0.41
13.66;0.91;0;0;0;0;0;0;0;24.9;1384.75;0;0;0.79;589.21;0.41
13.67;0.91;0;0;0;0;0;0;0;24.92;1387.11;0;0;0.79;589.13;0.41
13.68;0.91;0;0;0;0;0;0;0;24.94;1389.39;0;0;0.79;589.04;0.41
13.69;0.91;0;0;0;0;0;0;0;24.95;1391.68;0;0;0.79;588.96;0.41
13.7;0.9;0;0;0;0;0;0;0;24.97;1393.97;0;0;0.79;588.87;0.41
13.71;0.9;0;0;0;0;0;0;0;24.99;1396.28;0;0;0.79;588.79;0.41
13.72;0.9;0;0;0;0;0;0;0;25.01;1398.59;0;0;0.79;588.7;0.41
13.73;0.9;0;0;0;0;0;0;0;25.03;1400.9;0;0;0.79;588.61;0.41
13.74;0.9;0;0;0;0;0;0;0;25.05;1403.23;0;0;0.79;588.53;0.41
13.75;0.9;0;0;0;0;0;0;0;25.06;1405.56;0;0;0.79;588.44;0.41
13.76;0.9;0;0;0;0;0;0;0;25.08;1407.9;0;0;0.79;588.36;0.41
13.77;0.9;0;0;0;0;0;0;0;25.1;1410.25;0;0;0.79;588.27;0.41
13.78;0.9;0;0;0;0;0;0;0;25.12;1412.61;0;0;0.79;588.19;0.41
13.79;0.9;0;0;0;0;0;0;0;25.14;1414.97;0;0;0.79;588.1;0.41
13.8;0.9;0;0;0;0;0;0;0;25.15;1417.34;0;0;0.79;588.02;0.41
13.81;0.9;0;0;0;0;0;0;0;25.17;1419.72;0;0;0.79;587.94;0.41
13.82;0.9;0;0;0;0;0;0;0;25.19;1422.11;0;0;0.79;587.85;0.41
13.83;0.9;0;0;0;0;0;0;0;25.21;1424.51;0;0;0.79;587.77;0.41
13.84;0.9;0;0;0;0;0;0;0;25.23;1426.91;0;0;0.79;587.69;0.41
13.85;0.9;0;0;0;0;0;0;0;25.25;1429.32;0;0;0.79;587.6;0.41
13.86;0.89;0;0;0;0;0;0;0;25.26;1431.74;0;0;0.79;587.52;0.41
13.87;0.89;0;0;0;0;0;0;0;25.28;1434.17;0;0;0.79;587.44;0.41
13.88;0.89;0;0;0;0;0;0;0;25.3;1436.61;0;0;0.79;587.36;0.41
13.89;0.89;0;0;0;0;0;0;0;25.32;1439.04;0;0;0.79;587.27;0.41
13.9;0.89;0;0;0;0;0;0;0;25.34;1441.36;0;0;0.79;587.18;0.41
13.91;0.89;0;0;0;0;0;0;0;25.36;1443.7;0;0;0.79;587.09;0.41
13.92;0.89;0;0;0;0;0;0;0;25.37;1446.05;0;0;0.79;586.99;0.41
13.93;0.89;0;0;0;0;0;0;0;25.39;1448.4;0;0;0.79;586.9;0.41
13.94;0.89;0;0;0;0;0;0;0;25.41;1450.76;0;0;0.79;586.81;0.41
13.95;0.89;0;0;0;0;0;0;0;25.43;1453.13;0;0;0.79;586.72;0.41
13.96;0.89;0;0;0;0;0;0;0;25.45;1455.5;0;0;0.79;586.63;0.41
13.97;0.89;0;0;0;0;0;0;0;25.46;1457.88;0;0;0.79;586.54;0.41
13.98;0.89;0;0;0;0;0;0;0;25.48;1460.28;0;0;0.79;586.44;0.41
13.99;0.89;0;0;0;0;0;0;0;25.5;1462.67;0;0;0.79;586.35;0.41
14;0.89;0;0;0;0;0;0;0;25.52;1465.08;0;0;0.79;586.26;0.41
14.01;0.88;0;0;0;0;0;0;0;25.54;1467.5;0;0;0.79;586.17;0.41
14.02;0.88;0;0;0;0;0;0;0;25.56;1469.92;0;0;0.79;586.08;0.41
14.03;0.88;0;0;0;0;0;0;0;25.57;1472.35;0;0;0.79;585.99;0.41
14.04;0.88;0;0;0;0;0;0;0;25.59;1474.79;0;0;0.79;585.9;0.41
14.05;0.88;0;0;0;0;0;0;0;25.61;1477.23;0;0;0.79;585.81;0.41
14.06;0.88;0;0;0;0;0;0;0;25.63;1479.69;0;0;0.79;585.72;0.41
14.07;0.88;0;0;0;0;0;0;0;25.65;1482.15;0;0;0.79;585.63;0.41
14.08;0.88;0;0;0;0;0;0;0;25.67;1484.62;0;0;0.79;585.55;0.41
14.09;0.88;0;0;0;0;0;0;0;25.68;1487.1;0;0;0.79;585.46;0.41
14.1;0.88;0;0;0;0;0;0;0;25.7;1489.59;0;0;0.79;585.37;0.41
14.11;0.88;0;0;0;0;0;0;0;25.72;1492.09;0;0;0.79;585.28;0.41
14.12;0.88;0;0;0;0;0;0;0;25.74;1494.5;0;0;0.79;585.18;0.41
14.13;0.88;0;0;0;0;0;0;0;25.76;1496.88;0;0;0.79;585.09;0.41
14.14;0.88;0;0;0;0;0;0;0;25.77;1499.28;0;0;0.79;584.99;0.41
14.15;0.88;0;0;0;0;0;0;0;25.79;1501.67;0;0;0.79;584.89;0.41
14.16;0.88;0;0;0;0;0;0;0;25.81;1504.08;0;0;0.79;584.79;0.41
14.17;0.87;0;0;0;0;0;0;0;25.83;1506.5;0;0;0.79;584.69;0.41
14.18;0.87;0;0;0;0;0;0;0;25.85;1508.92;0;0;0.79;584.6;0.41
14.19;0.87;0;0;0;0;0;0;0;25.87;1511.35;0;0;0.79;584.5;0.41
14.2;0.87;0;0;0;0;0;0;0;25.88;1513.79;0;0;0.79;584.4;0.41
14.21;0.87;0;0;0;0;0;0;0;25.9;1516.23;0;0;0.79;584.31;0.41
14.22;0.87;0;0;0;0;0;0;0;25.92;1518.69;0;0;0.79;584.21;0.41
14.23;0.87;0;0;0;0;0;0;0;25.94;1521.15;0;0;0.79;584.11;0.41
14.24;0.87;0;0;0;0;0;0;0;25.96;1523.62;0;0;0.79;584.02;0.41
14.25;0.87;0;0;0;0;0;0;0;25.98;1526.09;0;0;0.79;583.92;0.41
14.26;0.87;0;0;0;0;0;0;0;25.99;1528.58;0;0;0.79;583.82;0.41
14.27;0.87;0;0;0;0;0;0;0;26.01;1531.07;0;0;0.79;583.73;0.41
14.28;0.87;0;0;0;0;0;0;0;26.03;1533.58;0;0;0.79;583.63;0.41
14.29;0.87;0;0;0;0;0;0;0;26.05;1536.09;0;0;0.79;583.54;0.41
14.3;0.87;0;0;0;0;0;0;0;26.07;1538.6;0;0;0.79;583.44;0.41
14.31;0.87;0;0;0;0;0;0;0;26.08;1541.13;0;0;0.79;583.35;0.41
14.32;0.87;0;0;0;0;0;0;0;26.1;1543.67;0;0;0.79;583.25;0.41
14.33;0.87;0;0;0;0;0;0;0;26.12;1546.21;0;0;0.79;583.16;0.41
14.34;0.86;0;0;0;0;0;0;0;26.14;1548.76;0;0;0.79;583.07;0.41
14.35;0.86;0;0;0;0;0;0;0;26.16;1551.21;0;0;0.79;582.96;0.41
14.36;0.86;0;0;0;0;0;0;0;26.18;1553.65;0;0;0.79;582.86;0.41
14.37;0.86;0;0;0;0;0;0;0;26.19;1556.09;0;0;0.79;582.76;0.41
14.38;0.86;0;0;0;0;0;0;0;26.21;1558.55;0;0;0.79;582.65;0.41
14.39;0.86;0;0;0;0;0;0;0;26.23;1561.01;0;0;0.79;582.55;0.41
14.4;0.86;0;0;0;0;0;0;0;26.25;1563.48;0;0;0.79;582.45;0.41
14.41;0.86;0;0;0;0;0;0;0;26.27;1565.95;0;0;0.79;582.34;0.41
14.42;0.86;0;0;0;0;0;0;0;26.29;1568.44;0;0;0.79;582.24;0.41
14.43;0.86;0;0;0;0;0;0;0;26.3;1570.93;0;0;0.79;582.14;0.41
14.44;0.86;0;0;0;0;0;0;0;26.32;1573.43;0;0;0.79;582.04;0.41
14.45;0.86;0;0;0;0;0;0;0;26.34;1575.94;0;0;0.79;581.93;0.41
14.46;0.86;0;0;0;0;0;0;0;26.36;1578.46;0;0;0.79;581.83;0.41
14.47;0.86;0;0;0;0;0;0;0;26.38;1580.98;0;0;0.79;581.73;0.41
14.48;0.86;0;0;0;0;0;0;0;26.4;1583.51;0;0;0.79;581.63;0.41
14.49;0.86;0;0;0;0;0;0;0;26.41;1586.05;0;0;0.79;581.53;0.41
14.5;0.86;0;0;0;0;0;0;0;26.43;1588.6;0;0;0.79;581.43;0.41
14.51;0.85;0;0;0;0;0;0;0;26.45;1591.16;0;0;0.79;581.33;0.41
14.52;0.85;0;0;0;0;0;0;0;26.47;1593.73;0;0;0.79;581.22;0.41
14.53;0.85;0;0;0;0;0;0;0;26.49;1596.3;0;0;0.79;581.12;0.41
14.54;0.85;0;0;0;0;0;0;0;26.5;1598.88;0;0;0.79;581.02;0.41
14.55;0.85;0;0;0;0;0;0;0;26.52;1601.47;0;0;0.79;580.92;0.41
14.56;0.85;0;0;0;0;0;0;0;26.54;1604.07;0;0;0.79;580.82;0.41
14.57;0.85;0;0;0;0;0;0;0;26.56;1606.68;0;0;0.79;580.72;0.41
14.58;0.85;0;0;0;0;0;0;0;26.58;1609.2;0;0;0.79;580.62;0.41
14.59;0.85;0;0;0;0;0;0;0;26.6;1611.69;0;0;0.79;580.51;0.41
14.6;0.85;0;0;0;0;0;0;0;26.61;1614.19;0;0;0.79;580.4;0.41
14.61;0.85;0;0;0;0;0;0;0;26.63;1616.69;0;0;0.79;580.29;0.41
14.62;0.85;0;0;0;0;0;0;0;26.65;1619.2;0;0;0.79;580.18;0.41
14.63;0.85;0;0;0;0;0;0;0;26.67;1621.72;0;0;0.79;580.07;0.41
14.64;0.85;0;0;0;0;0;0;0;26.69;1624.25;0;0;0.79;579.97;0.41
14.65;0.85;0;0;0;0;0;0;0;26.71;1626.78;0;0;0.79;579.86;0.41
14.66;0.85;0;0;0;0;0;0;0;26.72;1629.33;0;0;0.79;579.75;0.41
14.67;0.85;0;0;0;0;0;0;0;26.74;1631.88;0;0;0.79;579.64;0.41
14.68;0.84;0;0;0;0;0;0;0;26.76;1634.44;0;0;0.79;579.54;0.41
14.69;0.84;0;0;0;0;0;0;0;26.78;1637;0;0;0.79;579.43;0.41
14.7;0.84;0;0;0;0;0;0;0;26.8;1639.58;0;0;0.79;579.32;0.41
14.71;0.84;0;0;0;0;0;0;0;26.81;1642.16;0;0;0.79;579.21;0.41
14.72;0.84;0;0;0;0;0;0;0;26.83;1644.75;0;0;0.79;579.11;0.41
14.73;0.84;0;0;0;0;0;0;0;26.85;1647.35;0;0;0.79;579;0.41
14.74;0.84;0;0;0;0;0;0;0;26.87;1649.96;0;0;0.79;578.89;0.41
14.75;0.84;0;0;0;0;0;0;0;26.89;1652.58;0;0;0.79;578.79;0.41
14.76;0.84;0;0;0;0;0;0;0;26.91;1655.2;0;0;0.79;578.68;0.41
14.77;0.84;0;0;0;0;0;0;0;26.92;1657.83;0;0;0.79;578.58;0.41
14.78;0.84;0;0;0;0;0;0;0;26.94;1660.48;0;0;0.79;578.47;0.41
14.79;0.84;0;0;0;0;0;0;0;26.96;1663.13;0;0;0.79;578.37;0.41
14.8;0.84;0;0;0;0;0;0;0;26.98;1665.78;0;0;0.79;578.26;0.41
14.81;0.84;0;0;0;0;0;0;0;27;1668.44;0;0;0.79;578.15;0.41
14.82;0.84;0;0;0;0;0;0;0;27.02;1670.97;0;0;0.79;578.04;0.41
14.83;0.84;0;0;0;0;0;0;0;27.03;1673.52;0;0;0.79;577.93;0.41
14.84;0.84;0;0;0;0;0;0;0;27.05;1676.08;0;0;0.79;577.81;0.41
14.85;0.83;0;0;0;0;0;0;0;27.07;1678.64;0;0;0.79;577.7;0.41
14.86;0.83;0;0;0;0;0;0;0;27.09;1681.21;0;0;0.79;577.59;0.41
14.87;0.83;0;0;0;0;0;0;0;27.11;1683.79;0;0;0.79;577.47;0.41
14.88;0.83;0;0;0;0;0;0;0;27.12;1686.38;0;0;0.79;577.36;0.41
14.89;0.83;0;0;0;0;0;0;0;27.14;1688.97;0;0;0.79;577.25;0.41
14.9;0.83;0;0;0;0;0;0;0;27.16;1691.58;0;0;0.79;577.14;0.41
14.91;0.83;0;0;0;0;0;0;0;27.18;1694.19;0;0;0.79;577.02;0.41
14.92;0.83;0;0;0;0;0;0;0;27.2;1696.81;0;0;0.79;576.91;0.41
14.93;0.83;0;0;0;0;0;0;0;27.22;1699.43;0;0;0.79;576.8;0.41
14.94;0.83;0;0;0;0;0;0;0;27.23;1702.07;0;0;0.79;576.69;0.41
14.95;0.83;0;0;0;0;0;0;0;27.25;1704.71;0;0;0.79;576.58;0.41
14.96;0.83;0;0;0;0;0;0;0;27.27;1707.36;0;0;0.79;576.47;0.41
14.97;0.83;0;0;0;0;0;0;0;27.29;1710.02;0;0;0.79;576.35;0.41
14.98;0.83;0;0;0;0;0;0;0;27.31;1712.69;0;0;0.79;576.24;0.41
14.99;0.83;0;0;0;0;0;0;0;27.33;1715.37;0;0;0.79;576.13;0.41
15;0.83;0;0;0;0;0;0;0;27.34;1718.05;0;0;0.79;576.02;0.41
15.01;0.83;0;0;0;0;0;0;0;27.36;1720.75;0;0;0.79;575.91;0.41
15.02;0.83;0;0;0;0;0;0;0;27.38;1723.45;0;0;0.79;575.8;0.41
15.03;0.82;0;0;0;0;0;0;0;27.4;1726.16;0;0;0.79;575.69;0.41
15.04;0.82;0;0;0;0;0;0;0;27.42;1728.88;0;0;0.79;575.58;0.41
15.05;0.82;0;0;0;0;0;0;0;27.43;1731.58;0;0;0.79;575.47;0.41
15.06;0.82;0;0;0;0;0;0;0;27.45;1734.18;0;0;0.79;575.35;0.41
15.07;0.82;0;0;0;0;0;0;0;27.47;1736.78;0;0;0.79;575.23;0.41
15.08;0.82;0;0;0;0;0;0;0;27.49;1739.39;0;0;0.79;575.11;0.41
15.09;0.82;0;0;0;0;0;0;0;27.51;1742.01;0;0;0.79;575;0.41
15.1;0.82;0;0;0;0;0;0;0;27.53;1744.64;0;0;0.79;574.88;0.41
15.11;0.82;0;0;0;0;0;0;0;27.54;1747.27;0;0;0.79;574.76;0.41
15.12;0.82;0;0;0;0;0;0;0;27.56;1749.91;0;0;0.79;574.64;0.41
15.13;0.82;0;0;0;0;0;0;0;27.58;1752.56;0;0;0.79;574.53;0.41
15.14;0.82;0;0;0;0;0;0;0;27.6;1755.22;0;0;0.79;574.41;0.41
15.15;0.82;0;0;0;0;0;0;0;27.62;1757.89;0;0;0.79;574.29;0.41
15.16;0.82;0;0;0;0;0;0;0;27.64;1760.57;0;0;0.79;574.18;0.41
15.17;0.82;0;0;0;0;0;0;0;27.65;1763.25;0;0;0.79;574.06;0.41
15.18;0.82;0;0;0;0;0;0;0;27.67;1765.94;0;0;0.79;573.94;0.41
